commune,insee_code,secteur_id,label,rooms,epoch,furnished,dwelling_type,ref_minore,ref_median,ref_majore,year,source,zonage_source
Lyon 4e Arrondissement,69384,693840204,Lyon 4e Arrondissement — zone 1,4,1991-2005,false,,9.20,13.10,15.70,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840204,Lyon 4e Arrondissement — zone 1,4,1991-2005,true,,10.40,14.80,17.80,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840204,Lyon 4e Arrondissement — zone 1,4,<1946,false,,8.60,12.30,14.80,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840204,Lyon 4e Arrondissement — zone 1,4,<1946,true,,9.70,13.90,16.70,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840204,Lyon 4e Arrondissement — zone 1,4,>2005,false,,9.20,13.10,15.70,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840204,Lyon 4e Arrondissement — zone 1,4,>2005,true,,10.40,14.80,17.80,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840301,Lyon 4e Arrondissement — zone 1,1,1946-1970,false,,12.20,17.40,20.90,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840301,Lyon 4e Arrondissement — zone 1,1,1946-1970,true,,13.80,19.70,23.60,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840301,Lyon 4e Arrondissement — zone 1,1,1971-1990,false,,13.40,19.10,22.90,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840301,Lyon 4e Arrondissement — zone 1,1,1971-1990,true,,15.10,21.60,25.90,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840301,Lyon 4e Arrondissement — zone 1,1,1991-2005,false,,13.20,18.90,22.70,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840301,Lyon 4e Arrondissement — zone 1,1,1991-2005,true,,15.00,21.40,25.70,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840301,Lyon 4e Arrondissement — zone 1,1,<1946,false,,12.30,17.50,21.00,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840301,Lyon 4e Arrondissement — zone 1,1,<1946,true,,13.90,19.80,23.80,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840301,Lyon 4e Arrondissement — zone 1,1,>2005,false,,13.40,19.10,22.90,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840301,Lyon 4e Arrondissement — zone 1,1,>2005,true,,15.10,21.60,25.90,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840301,Lyon 4e Arrondissement — zone 1,2,1946-1970,false,,9.50,13.60,16.30,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840301,Lyon 4e Arrondissement — zone 1,2,1946-1970,true,,10.80,15.40,18.50,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840301,Lyon 4e Arrondissement — zone 1,2,1971-1990,false,,10.40,14.80,17.80,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840301,Lyon 4e Arrondissement — zone 1,2,1971-1990,true,,11.70,16.70,20.00,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840301,Lyon 4e Arrondissement — zone 1,2,1991-2005,false,,10.80,15.40,18.50,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840301,Lyon 4e Arrondissement — zone 1,2,1991-2005,true,,12.20,17.40,20.90,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840301,Lyon 4e Arrondissement — zone 1,2,<1946,false,,10.50,15.00,18.00,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840301,Lyon 4e Arrondissement — zone 1,2,<1946,true,,11.90,17.00,20.40,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840301,Lyon 4e Arrondissement — zone 1,2,>2005,false,,11.10,15.80,19.00,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840301,Lyon 4e Arrondissement — zone 1,2,>2005,true,,12.50,17.90,21.50,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840301,Lyon 4e Arrondissement — zone 1,3,1946-1970,false,,8.80,12.60,15.10,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840301,Lyon 4e Arrondissement — zone 1,3,1946-1970,true,,9.90,14.20,17.00,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840301,Lyon 4e Arrondissement — zone 1,3,1971-1990,false,,9.50,13.60,16.30,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840301,Lyon 4e Arrondissement — zone 1,3,1971-1990,true,,10.80,15.40,18.50,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840301,Lyon 4e Arrondissement — zone 1,3,1991-2005,false,,9.50,13.50,16.20,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840301,Lyon 4e Arrondissement — zone 1,3,1991-2005,true,,10.70,15.30,18.40,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840301,Lyon 4e Arrondissement — zone 1,3,<1946,false,,9.20,13.20,15.80,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840301,Lyon 4e Arrondissement — zone 1,3,<1946,true,,10.40,14.90,17.90,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840301,Lyon 4e Arrondissement — zone 1,3,>2005,false,,9.50,13.60,16.30,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840301,Lyon 4e Arrondissement — zone 1,3,>2005,true,,10.80,15.40,18.50,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840301,Lyon 4e Arrondissement — zone 1,4,1946-1970,false,,8.30,11.80,14.20,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840301,Lyon 4e Arrondissement — zone 1,4,1946-1970,true,,9.30,13.30,16.00,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840301,Lyon 4e Arrondissement — zone 1,4,1971-1990,false,,8.50,12.10,14.50,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840301,Lyon 4e Arrondissement — zone 1,4,1971-1990,true,,9.60,13.70,16.40,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840301,Lyon 4e Arrondissement — zone 1,4,1991-2005,false,,9.20,13.10,15.70,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840301,Lyon 4e Arrondissement — zone 1,4,1991-2005,true,,10.40,14.80,17.80,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840301,Lyon 4e Arrondissement — zone 1,4,<1946,false,,8.60,12.30,14.80,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840301,Lyon 4e Arrondissement — zone 1,4,<1946,true,,9.70,13.90,16.70,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840301,Lyon 4e Arrondissement — zone 1,4,>2005,false,,9.20,13.10,15.70,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840301,Lyon 4e Arrondissement — zone 1,4,>2005,true,,10.40,14.80,17.80,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840302,Lyon 4e Arrondissement — zone 2,1,1946-1970,false,,12.00,17.10,20.50,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840302,Lyon 4e Arrondissement — zone 2,1,1946-1970,true,,13.50,19.30,23.20,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840302,Lyon 4e Arrondissement — zone 2,1,1971-1990,false,,12.50,17.90,21.50,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840302,Lyon 4e Arrondissement — zone 2,1,1971-1990,true,,14.10,20.20,24.20,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840302,Lyon 4e Arrondissement — zone 2,1,1991-2005,false,,13.60,19.40,23.30,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840302,Lyon 4e Arrondissement — zone 2,1,1991-2005,true,,15.30,21.90,26.30,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840302,Lyon 4e Arrondissement — zone 2,1,<1946,false,,12.30,17.60,21.10,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840302,Lyon 4e Arrondissement — zone 2,1,<1946,true,,13.90,19.90,23.90,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840302,Lyon 4e Arrondissement — zone 2,1,>2005,false,,12.30,17.60,21.10,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840302,Lyon 4e Arrondissement — zone 2,1,>2005,true,,13.90,19.90,23.90,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840302,Lyon 4e Arrondissement — zone 2,2,1946-1970,false,,9.50,13.50,16.20,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840302,Lyon 4e Arrondissement — zone 2,2,1946-1970,true,,10.70,15.30,18.40,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840302,Lyon 4e Arrondissement — zone 2,2,1971-1990,false,,9.30,13.30,16.00,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840302,Lyon 4e Arrondissement — zone 2,2,1971-1990,true,,10.50,15.00,18.00,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840302,Lyon 4e Arrondissement — zone 2,2,1991-2005,false,,10.20,14.50,17.40,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840302,Lyon 4e Arrondissement — zone 2,2,1991-2005,true,,11.50,16.40,19.70,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840302,Lyon 4e Arrondissement — zone 2,2,<1946,false,,9.90,14.10,16.90,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
Lyon 4e Arrondissement,69384,693840302,Lyon 4e Arrondissement — zone 2,2,<1946,true,,11.10,15.90,19.10,2025,data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab),data.grandlyon.com (Métropole de Lyon) · 2025-2026 · Licence Ouverte / Open Licence (Etalab)
